Date,AAPL,MSFT,TSLA
2019-01-03,-0.0996074563994982,-0.036788116513554625,-0.03147171266518323
2019-01-04,0.04268939429388152,0.04650934634288939,0.0576973909120706
2019-01-07,-0.0022258791541399647,0.001275311826815173,0.05436123871697496
2019-01-08,0.019063188265565856,0.007250735467339675,0.0011642764023440666
2019-01-09,0.016981899402460643,0.014299464259164507,0.009482625353500751
2019-01-10,0.0031956880224601747,-0.006425395418240276,0.019023398389568458
2019-01-11,-0.009817648709514293,-0.0077220943302418465,0.0066383165769237085
2019-01-14,-0.015036925133830592,-0.007295841829393024,-0.03703280470952408
2019-01-15,0.0204664008512081,0.0290054661342527,0.029994027272290946
2019-01-16,0.012216681446993949,0.0035236764469877002,0.004703414429845898
2019-01-17,0.005937558883310157,0.007022067747543881,0.0036410765019605495
2019-01-18,0.006159465348532844,0.014983031063991348,-0.1297111611448507
2019-01-22,-0.022445834755660754,-0.018846807265090137,-0.011050140026936717
2019-01-23,0.0040440500153264836,0.009746428772436477,-0.03790309945117787
2019-01-24,-0.007926156420347108,-0.004779460783742584,0.013630522645296628
2019-01-25,0.03313688602955622,0.009133821060107072,0.018970237843449533
2019-01-28,-0.009254649453488195,-0.019501694711698825,-0.0022219544588429896
2019-01-29,-0.010364477917273685,-0.020365601713138948,0.0036439960027925267
2019-01-30,0.06833471807284064,0.03341768307074089,0.038021902704256094
2019-01-31,0.007200999600381008,-0.018330527557202658,-0.005667655087972956
2019-02-01,0.00048066077274455665,-0.015800273512658225,0.01690437546773982
2019-02-04,0.028404861218354727,0.02879969072629507,0.002178046704109926
2019-02-05,0.017109673118907764,0.01399662821286296,0.027038217137097087
2019-02-06,0.0003443382272132478,-0.01109862445444132,-0.012851945460094494
2019-02-07,-0.01893935246394962,-0.007168153067736882,-0.030609661584522496
2019-02-08,0.0011752706400398605,0.0037997963942688617,-0.005560810155770368
2019-02-11,-0.005751044801398764,-0.003974652468780593,0.02302159754165345
2019-02-12,0.00861705971668747,0.015581986216288701,-0.003292499161602569
2019-02-13,-0.004154576708942592,-0.0007482438163459726,-0.011673755836671518
2019-02-14,0.0036432209945886918,0.0008426043137446104,-0.014277820308407851
2019-02-15,-0.0022247488944251437,0.012347868309268817,0.013529981687833148
2019-02-19,0.002992679793566211,-0.0004619894830379945,-0.007275592114103446
2019-02-20,0.00643521774335909,-0.005199164203536943,-0.010077140160173803
2019-02-21,-0.0056387973757807686,0.02109208563330145,-0.03744719150082565
2019-02-22,0.011166006826206054,0.014258147417730127,0.011949336815981981
2019-02-25,0.007284461507479634,0.005587065900152455,0.013776227055194656
2019-02-26,0.0005739393072010657,0.00690022105040522,-0.0030458399535449043
2019-02-27,0.003097531114043539,-0.0016909286094290987,0.05667104122280353
2019-02-28,-0.00983591951021967,-0.0012480198090505379,0.016330846005180755
2019-03-01,0.010511421678287114,0.004463154671369818,-0.07843566043230532
2019-03-04,0.005029103400668644,-0.002399544206674986,-0.03198883658491347
2019-03-05,-0.0018198861897082974,-0.004988221354214506,-0.03090829156245878
2019-03-06,-0.005753911358279407,0.00044735874716361756,-0.0010848588017886573
2019-03-07,-0.011574603854115462,-0.012169870205958722,0.0012669741182240735
2019-03-08,0.0023769919396050554,0.001087105899374441,0.02729675994497449
2019-03-11,0.03464219032902527,0.02099338597347833,0.023861458586003748
2019-03-12,0.011235184040520485,0.007001654268912416,-0.025986510550194186
2019-03-13,0.004422064737940712,0.0077451944673032624,0.019762826693860758
2019-03-14,0.011117053903843876,0.00078592175435932,0.0034607328163371864
2019-03-15,0.013007919008391822,0.01151951844067689,-0.05011042604829263
2019-03-18,0.010208637161820189,0.01432135925345901,-0.021566273770704303
2019-03-19,-0.007924944688659452,0.0006804088095977434,-0.007495627621330492
2019-03-20,0.008738559129652934,-0.001104955505717431,0.02291845522943481
2019-03-21,0.03683051006643878,0.022974927692586355,0.0015350810461096653
2019-03-22,-0.02070822336666922,-0.02636848305508177,-0.03463255713040714
2019-03-25,-0.012091233396216539,0.005211554812085684,-0.015536892576059724
2019-03-26,-0.010331578980755651,0.0021248659237107503,0.028223624718877183
2019-03-27,0.008993981193633704,-0.009668500515405465,0.026365922874079573
2019-03-28,0.001326521917299761,0.0013700713583162383,0.013790332193247767
2019-03-29,0.006517493262192087,0.008637637708841517,0.004450491478388496
2019-04-01,0.006791289621423946,0.009157423718320734,0.03330240519756256
2019-04-02,0.014536570942935478,0.0014282623132559902,-0.011411640419352831
2019-04-03,0.006855102235767907,0.006544208605508084,0.020743017324461155
2019-04-04,0.001740290704383085,-0.005084707926712562,-0.08234816239503528
2019-04-05,0.006694303923241662,0.004440353755978066,0.02681314318395822
2019-04-08,0.015736046655888458,0.00033365484054614925,-0.0064009870820075365
2019-04-09,-0.0029984246782222,-0.0054198803291071185,-0.003257712404775681
2019-04-10,0.00561382821698464,0.007629398774887219,0.013771070245990558
2019-04-11,-0.008324080376511667,0.001164742147145903,-0.027675107337592375
2019-04-12,-0.0004020848391789178,0.005152267750898831,-0.00268238221889483
2019-04-15,0.001810230003002955,0.0008270943921140361,-0.004930856117047799
2019-04-16,0.00010039996525668116,-0.0023133355136570888,0.026203202008537207
2019-04-17,0.01947307407852228,0.008280054943998527,-0.007791933226055425
2019-04-18,0.003593964880194145,0.013139745660865287,0.007484354720840525
2019-04-22,0.0032865788710800814,0.003161370575210931,-0.03846152638080802
2019-04-23,0.014423332090756746,0.01357464140510789,0.004376739071872082
2019-04-24,-0.0015426008747790876,-0.0034280294735584693,-0.019855977462206353
2019-04-25,-0.009075019234278447,0.03311734912085762,-0.0426428039397303
2019-04-26,-0.004774141078820127,0.0057298521406081715,-0.05043819414148287
2019-04-29,0.0015176192927528476,-0.0009238395771977714,0.026920128922461872
2019-04-30,-0.0192562310126676,0.006395731556843698,-0.011512753335668258
2019-05-01,0.04908574496576801,-0.020826815415414313,-0.019607038171323476
2019-05-02,-0.0065078468233592535,-0.013059159918477614,0.043117745928183515
2019-05-03,0.012431257818767083,0.02131365663759932,0.044776827893111326
2019-05-06,-0.01544281298800887,-0.005818611207514701,0.0012155112018303882
2019-05-07,-0.02695665897036481,-0.020522779956176684,-0.03242735395158203
2019-05-08,0.00019681324649933885,-7.967232243466515e-05,-0.008985714919320764
2019-05-09,-0.010744234903928618,-7.948527578782727e-05,-0.011681069548660883
2019-05-10,-0.013853350957814148,0.012987882077024393,-0.010166102021160528
2019-05-13,-0.058119629306192744,-0.029733276563354227,-0.052229494360313766
2019-05-14,0.015830668701043438,0.011187677287722853,0.02334699863237777
2019-05-15,0.01197903447699189,0.014082209250770639,-0.00154966432150061
2019-05-16,-0.004399867061926965,0.023091608485769965,-0.01560679096708617
2019-05-17,-0.005681696966066463,-0.006670382229920668,-0.07576748791335908
2019-05-20,-0.03126971258799538,-0.014445059890604406,-0.02686823480397693
2019-05-21,0.01917065939595175,0.0053873444729519715,-0.0013634997375607805
2019-05-22,-0.020471478664233267,0.006067908973869551,-0.06022036210467108
2019-05-23,-0.017069837417359235,-0.011670835942353408,0.014320552722358215
2019-05-24,-0.0038403976515924976,0.00047544075696404065,-0.02486063325357668
2019-05-28,-0.004134567000715572,-0.0006335133343030597,-0.010124341109633561
2019-05-29,-0.004769348683617669,-0.009670381489505164,0.006147333130873456
2019-05-30,0.005186676142356683,0.006323044940905964,-0.008637920413351985
2019-05-31,-0.01811575266165477,-0.016304844367395543,-0.016257608189742534
2019-06-03,-0.010110187252200364,-0.0310478967410851,-0.03343059616543187
2019-06-04,0.036584038641924055,0.02770369737571854,0.08174561896341825
2019-06-05,0.016143201934231133,0.02167917860523949,0.01544420373527533
2019-06-06,0.01468171724325984,0.01581486623435957,0.0476117502048552
2019-06-07,0.026617055700121073,0.028008131537469616,-0.007040519976872828
2019-06-10,0.01277953000413401,0.00913235650207933,0.0409780333593881
2019-06-11,0.011579378852608846,-0.0037705661302329663,0.01982334850283829
2019-06-12,-0.003182396502522944,-0.004617863750135731,-0.03611234292213106
2019-06-13,-0.00020595817763291446,0.006312579479690328,0.022221120858935794
2019-06-14,-0.007262360896350795,0.0009820570500822523,0.004721603986466594
2019-06-17,0.005966400435378105,0.00301996665377402,0.04704074421740101
2019-06-18,0.023518433811493766,0.017388130591346584,-0.0012886872369679558
2019-06-19,-0.002922487334018453,0.003921314624485195,0.007519764691878983
2019-06-20,0.008035522404997053,0.009286042645646475,-0.030075551830091918
2019-06-21,-0.0034094979760590505,0.00014621327053765398,0.010199478262568729
2019-06-24,-0.0010055324686025768,0.005913709350972685,0.008023076459826362
2019-06-25,-0.015157989620794843,-0.03157218575779519,-0.01734926938308201
2019-06-26,0.021629218553855134,0.0037471708479484,-0.002229738728571129
2019-06-27,-0.0003003822830167646,0.0016427469319248988,0.016281291255971775
2019-06-28,-0.009112024825050802,-0.00141645561846504,0.002782256239630465
2019-07-01,0.018341095410190578,0.012839597818409265,0.016602537125377292
2019-07-02,0.005854251952574607,0.006633461138612073,-0.011533195712382427
2019-07-03,0.008287187722408218,0.006442784812875857,0.0460921555160565
2019-07-05,-0.0008808235334388792,-0.002909663441734933,-0.0076628280158580475
2019-07-08,-0.020613728199631254,-0.0007297738312797009,-0.011840412851381266
2019-07-09,0.006099067207565589,-0.0036507099420133304,-0.0012156304463569745
2019-07-10,0.009888863583956908,0.01018626196191974,0.038511763106394925
2019-07-11,-0.007282187178909161,0.003990052236983566,-0.0013393830898483783
2019-07-12,0.00768242871442526,0.00361214205335747,0.027158434061185455
2019-07-15,0.009395203110869943,0.0,0.034356089485530594
2019-07-16,-0.003459962526888516,-0.01310248592402341,-0.004418164415035952
2019-07-17,-0.0056233746500068404,-0.005908964475763279,0.009826533897421275
2019-07-18,0.011359619570283641,0.0011004152260269962,-0.00517938756868408
2019-07-19,-0.01492752899250116,0.0014658044936131098,0.01830088813133579
2019-07-22,0.022853923157641676,0.01324892895512475,-0.009683129904604848
2019-07-23,0.007817918744663421,0.006212265929238736,0.017561027246856264
2019-07-24,-0.000814166435052055,0.010266703967866997,0.018103499372800647
2019-07-25,-0.007907172194457468,-0.003766263658620428,-0.13613708110635003
2019-07-26,0.0034779530683741733,0.008202952225577542,-0.003408795800965758
2019-07-29,0.009338544276559002,-0.0021931770714156418,0.03389755018959728
2019-07-30,-0.004292138120796873,-0.004821602314808104,0.02752683338998274
2019-07-31,0.020404340818195088,-0.029070236280531625,-0.002683168467668695
2019-08-01,-0.021639362764721892,0.013135178929574387,-0.032117800120570084
2019-08-02,-0.021157935969376207,-0.008401798094796797,0.002095391899579857
2019-08-05,-0.0523479120853767,-0.03425861339418912,-0.025689260005491543
2019-08-06,0.018930369280014014,0.018757657746919065,0.010643000906475075
2019-08-07,0.010355413262778557,0.004380699974749325,0.011570931609834023
2019-08-08,0.022055737528621888,0.026685596797275446,0.020906599400388748
2019-08-09,-0.008240299812706908,-0.008495756880827154,-0.013806206102418894
2019-08-12,-0.0025375111109219306,-0.013942616250713247,-0.025530805242072074
2019-08-13,0.04234823441947966,0.020693761583569614,0.02615610421639536
2019-08-14,-0.029764945358608963,-0.030114578907016742,-0.06544687260065951
2019-08-15,-0.0049814290337799605,-0.00223899450874554,-0.018122136062087457
2019-08-16,0.023594762506143008,0.018327546336642353,0.01994065540164347
2019-08-19,0.018644240478564722,0.016748474361158117,0.03132666502806747
2019-08-20,4.737279444433362e-05,-0.008308503369967357,-0.00427633574634001
2019-08-21,0.010838442173134899,0.011146428028315114,-0.022270402776456533
2019-08-22,-0.0008464330160879996,-0.007276636774374068,0.00597746887764683
2019-08-23,-0.04622042142453786,-0.031862587880969184,-0.048390759958635954
2019-08-26,0.018999073723132698,0.015443467073355865,0.017029312154725806
2019-08-27,-0.011283865156146544,0.0021408457254086244,-0.004279025860254748
2019-08-28,0.0067105948776804425,-0.0013259661967995884,0.007053461155446694
2019-08-29,0.01693154939786856,0.018884515157492343,0.028387214669075345
2019-08-30,-0.0012916625799264114,-0.0018823719934691896,0.01759049641281729
2019-09-03,-0.014563412219747773,-0.0132018036780841,-0.0026594540634046204
2019-09-04,0.016966307754572973,0.011687797030390135,-0.01924359313509616
2019-09-05,0.01955160833047187,0.017583095010008654,0.04032988367532808
2019-09-06,-9.366685766487581e-05,-0.006782860017818582,-0.009277824735237306
2019-09-09,0.004267107038709694,-0.011359173100346953,0.019081180789296548
2019-09-10,0.011812821062483048,-0.010470897082644814,0.016178436782244843
2019-09-11,0.031795197142138854,0.0002939097854008921,0.04907867630625118
2019-09-12,-0.0022361741412818548,0.010284764363999166,-0.004977786258313466
2019-09-13,-0.019454075254844327,-0.0014540445843908012,-0.0027249944407460314
2019-09-16,0.0052571422612099905,-0.007209312040729499,-0.009747197346762881
2019-09-17,0.003638060723007097,0.0077750919833514676,0.008154522822672039
2019-09-18,0.009379246384135564,0.00822469046885832,-0.005310523689140867
2019-09-19,-0.008125017067720175,0.018409172348807123,0.012772552981913154
2019-09-20,-0.014617941533252687,-0.011554453142602172,-0.024249895148037104
2019-09-23,0.004546731512841129,-0.0021519556822047203,0.002535231296753704
2019-09-24,-0.0047548212235749565,-0.012648784261117929,-0.0747005313345035
2019-09-25,0.01538950049423815,0.014412442008223225,0.02459568391983602
2019-09-26,-0.005157757791665385,0.0012915229351113666,0.060603458159791845
2019-09-27,-0.00486597863274929,-0.01297123368879538,-0.0017728055869207227
2019-09-30,0.023535399607596208,0.009438744587002112,-0.005203793381044264
2019-10-01,0.002768264383961494,-0.014097736648463477,0.015859214917846032
2019-10-02,-0.025067939833445685,-0.017655051884523543,-0.006375418940066435
2019-10-03,0.008494886600510121,0.01210536264772788,-0.041541666813759925
2019-10-04,0.028031687951405537,0.013501661944362864,-0.006866001099940178
2019-10-07,0.00022031830237256855,-0.007240035469565753,0.027178790132110553
2019-10-08,-0.011715044732485969,-0.010574447933778486,0.009801398882838708
2019-10-09,0.011720270083278583,0.018943107312493268,0.018662857531057897
2019-10-10,0.013478424946121947,0.0062209629212290896,0.0008587865860343324
2019-10-11,0.026598208374802867,0.00416933902368255,0.012870745566869735
2019-10-14,-0.0014395047508083403,-0.0009304444459783401,0.036588871936986234
2019-10-15,-0.0023318628049546763,0.014474930831045452,0.0036192563678525413
2019-10-16,-0.004037011923137879,-0.00819387440069741,0.007212409177860479
2019-10-17,0.003882696335225422,-0.0051278031139671,0.008546610329575488
2019-10-18,0.0048028847069980785,-0.016321872056262565,-0.019162530722660276
2019-10-21,0.017342808350173655,0.0074230358634475024,-0.01342671065408474
2019-10-22,-0.0022867438153973962,-0.014880966890814973,0.00820521085401027
2019-10-23,0.013418834048032569,0.006379561835653691,-0.0035214826899614415
2019-10-24,0.0016447613793064697,0.019673509684251078,0.1766923235319593
2019-10-25,0.012316527518286824,0.005645323621472187,0.09493463935290936
2019-10-28,0.010016856881879699,0.02458619097016257,-0.0012799748887760698
2019-10-29,-0.023127932998953993,-0.00943210349827095,-0.03506152059118439
2019-10-30,-0.0001232671539137531,0.012462518224077401,-0.0038263988223681267
2019-10-31,0.022609383942529204,-0.008575100550834991,-0.0002857299073112385
2019-11-01,0.028380930703623353,0.0024417588509275667,-0.005112447684490151
2019-11-04,0.006567208360517052,0.005774793345693974,0.013277626893232641
2019-11-05,-0.0014369517722292446,-0.0006225201326901519,-0.0007874639488315571
2019-11-06,0.0004276517752539455,-0.002768936873066785,0.029506271080336877
2019-11-07,0.011541538947405172,0.0013880337304243984,0.027435877533706687
2019-11-08,0.0027368301464836264,0.01178427213197586,0.004768428440276917
2019-11-11,0.007918678759350595,0.0010279146477452095,0.02358073903734903
2019-11-12,-0.0009155304763577288,0.0065702707292030205,0.014025304743831235
2019-11-13,0.009582023868053513,0.0016320099015374456,-0.010916495379750035
2019-11-14,-0.006919879989956912,0.0050914894046385495,0.009361251460125342
2019-11-15,0.011879794078277106,0.012899751479548138,0.008072121852793046
2019-11-18,0.005041720939111594,0.0024671619205460793,-0.006190230846208622
2019-11-19,-0.0030322107640762264,0.00033272705682341197,0.02722937893509192
2019-11-20,-0.011641684596585433,-0.0017347766298790868,-0.020304890883314552
2019-11-21,-0.004483196161241931,-0.0009353632825118696,0.00741013246629163
2019-11-22,-0.0008780345240884113,0.0007355780999993566,-0.06140963459164972
2019-11-25,0.017533585448828548,0.010963469625001387,0.009908688492819007
2019-11-26,-0.007808367729635335,0.005289497005908084,-0.022061027047189374
2019-11-27,0.013431916528602317,0.0019080660611781042,0.0072054427979364455
2019-11-29,-0.002202711236068189,-0.006171268957059994,-0.0040749864522633406
2019-12-02,-0.011562162306562485,-0.01208911901005394,0.014942111414791182
2019-12-03,-0.017829923056276065,-0.0016045365637089581,0.003971701615311352
2019-12-04,0.008826253912369353,0.0036166528199916836,-0.009428951066637326
2019-12-05,0.014670792004074062,0.0005335964873469656,-0.007987205077007897
2019-12-06,0.01931641112868876,0.012139174649344442,0.016708539482365836
2019-12-09,-0.01400035824748136,-0.0025699930803413373,0.010836776557687555
2019-12-10,0.005844356347384894,-0.0015196452475297884,0.027420335973247223
2019-12-11,0.008529573411903524,0.0037715695941109573,0.011065180701923305
2019-12-12,0.0025483605756964067,0.010151615502865141,0.019790216517877823
2019-12-13,0.013593133017643089,0.008418381049859036,-0.0035864603168681564
2019-12-16,0.017118166438864657,0.0064708036076905895,0.06448273954410277
2019-12-17,0.0019654266862094705,-0.005400673418701096,-0.006579228102730705
2019-12-18,-0.0023898905848291907,-0.002068847141555974,0.03736239645598238
2019-12-19,0.001000977601884001,0.008680531421644044,0.02769941872802484
2019-12-20,-0.0020708000162902307,0.010917932387949802,0.003836223506470837
2019-12-23,0.016318045601265485,0.0,0.0336053629419828
2019-12-24,0.0009508133191282742,-0.00019075552923975003,0.014383871042812801
2019-12-26,0.019840208846877205,0.008196929827239074,0.013380370052541224
2019-12-27,-0.000379415127549243,0.0018276112823809587,-0.0012995234173469594
2019-12-30,0.0059351625351367066,-0.008618369931543302,-0.03643287242176041
2019-12-31,0.007306261458701391,0.0006977233852978326,0.008753267375039453
2020-01-02,0.02281652979832649,0.018516686871575372,0.0285181750157113
2020-01-03,-0.009721945255710907,-0.012452212330793966,0.02963325829792085
2020-01-06,0.007968065710679983,0.002584985538962581,0.01925463704513497
2020-01-07,-0.004702879428337581,-0.009117873781719799,0.03880052465815398
2020-01-08,0.016086538205012157,0.01592833296917151,0.04920482578812169
2020-01-09,0.021240565291190894,0.012493142726127893,-0.021945011900097344
2020-01-10,0.002260666775289133,-0.004627047137135021,-0.006627297633174267
2020-01-13,0.02136447492088256,0.012024130446628867,0.09768895885093332
2020-01-14,-0.013503370535449588,-0.0070428440661478575,0.024882822120200876
2020-01-15,-0.004285476721651693,0.006475950933976904,-0.03610201351305786
2020-01-16,0.012526299597875878,0.01832322567754141,-0.009662477636014799
2020-01-17,0.011071117600661928,0.0055970586168943015,-0.005822894156913949
2020-01-21,-0.006777078058305408,-0.0035908081139153225,0.07189030619278935
2020-01-22,0.0035695251107623616,-0.00480477355286435,0.04086264444061727
2020-01-23,0.004816052354421618,0.006155699088344235,0.004635122144013071
2020-01-24,-0.002881916815588248,-0.010076949750688957,-0.012897603180825445
2020-01-27,-0.029405424846253192,-0.016723136584880227,-0.012039272835579595
2020-01-28,0.028289450947167172,0.019595917949655206,0.015913383222044608
2020-01-29,0.02093216278100618,0.015592801827253089,0.024854513769903885
2020-01-30,-0.0014491800819795841,0.02820763632080303,0.10296225866535558
2020-01-31,-0.044338512720943024,-0.014758781592759118,0.015230690473505337
2020-02-03,-0.002746349308932028,0.02437875992439409,0.19894859376394902
2020-02-04,0.03301348319988495,0.03291648800795599,0.13725640223576474
2020-02-05,0.008154639742128378,-0.0012212557898736431,-0.1717583947927872
2020-02-06,0.011696980542769353,0.020733857749310358,0.01940931694254422
2020-02-07,-0.013592685498830082,0.0014157614523058193,-0.001188323805631053
2020-02-10,0.004749381942225295,0.026157170842965538,0.031026496329857656
2020-02-11,-0.0060333093404465465,-0.02257567417514439,0.004019260937028868
2020-02-12,0.023747848683809636,0.0014640711283993024,-0.009155657933695438
2020-02-13,-0.007121059063575852,-0.005413964308497721,0.047843652551780025
2020-02-14,0.0002463046780136757,0.008926989107115313,-0.004937755668348531
2020-02-18,-0.018310604980549705,0.010142799081805931,0.0729597130158357
2020-02-19,0.014482650901575855,0.0029992942686074553,0.06875580895325561
2020-02-20,-0.010258838844933282,-0.015271160159444186,-0.019631105097986157
2020-02-21,-0.02263503185609561,-0.031612640968889494,0.0017678087791648256
2020-02-24,-0.047500365688668,-0.04311548848087732,-0.07459490327646512
2020-02-25,-0.03387230133307939,-0.01650198327531116,-0.040633739641448896
2020-02-26,0.015863918534032573,0.012494614513171909,-0.026390470576789893
2020-02-27,-0.06536824708402655,-0.07045874466443103,-0.1281458395846271
2020-02-28,-0.0005850906504518694,0.02421308923967591,-0.016215047800994142
2020-03-02,0.09310093857228785,0.06653893535929023,0.11322034293215233
2020-03-03,-0.0317595300896939,-0.04791927237476801,0.0025416095259802596
2020-03-04,0.046384437529669365,0.03671490652911813,0.0053520173720666975
2020-03-05,-0.03243655872316187,-0.025095283342287056,-0.033302230445070524
2020-03-06,-0.013280326074045723,-0.028267166448242786,-0.029066704869448956
2020-03-09,-0.0790921216891115,-0.06777276294745505,-0.13572525720249962
2020-03-10,0.07202144598672766,0.0683843942323985,0.061398023823663106
2020-03-11,-0.034730192102917834,-0.04530188237131927,-0.017200452670558586
2020-03-12,-0.09875481772400674,-0.09483807943883993,-0.11617242301113506
2020-03-13,0.11980802196298224,0.1421682225044405,-0.0248505535904755
2020-03-16,-0.12864684314874142,-0.1473902609668647,-0.18577806455584012
2020-03-17,0.043970101384990024,0.0823364331233627,-0.03341046380880208
2020-03-18,-0.024479901947282223,-0.04209595314073489,-0.1603440409986845
2020-03-19,-0.007661913988787017,0.016453107999506278,0.1838768421567878
2020-03-20,-0.06348589478433009,-0.03755847581164462,-0.0002571736151377735
2020-03-23,-0.02124393770516253,-0.009974729460579312,0.015811747064244486
2020-03-24,0.10032544740239047,0.09089573377835469,0.16281749323562988
2020-03-25,-0.005508770451728373,-0.009572506905755396,0.06782176450892674
2020-03-26,0.05262282338468105,0.06255112450818556,-0.020565621439638027
2020-03-27,-0.04140212982239122,-0.04106085197781839,-0.026128393930185068
2020-03-30,0.028537924924862956,0.0703406780702549,-0.02377714859552571
2020-03-31,-0.0020408607507389487,-0.015727381815387353,0.04355446239344318
2020-04-01,-0.05261697104642282,-0.03550816569734705,-0.08099239055277141
2020-04-02,0.0166867111274982,0.020708341986614087,-0.05625466454987249
2020-04-03,-0.014371483928977247,-0.009210148290001663,0.05619734693587186
2020-04-06,0.08723751966597404,0.07436777033939501,0.0754775752334993
